NBa7we src,d4r55,RfnDt,eaLgGf src,bintang1,bintang2,bintang3,bintang4,bintang5,rsqaWe,wiI7pd,dSlJg src,dSlJg src 2,znYl0,znYl0 2,fontBodySmall,fontBodySmall 2,kyuRq
https://lh3.googleusercontent.com/a-/ALV-UjW8y6CMcA9bGItGeNDTH6derZ_3OujdSwSla1A26_JZPgQ=w54-h54-p-rp-mo-ba4-br100,Moch Hamim,Local Guide · 55 reviews · 65 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Can know about the history of the struggle,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVuH-x5J7Ji4W_vLXlsPbBwS_ZLvJIr9I6S7z4ytn-FRBnq=w54-h54-p-rp-mo-ba3-br100,Farida Tri Arini,Local Guide · 32 reviews · 43 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,It's great for relaxing,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocJP-LeMqJQoFDW0bPMPX8NG3dW0tlWrFVdV0EKhSngo=w54-h54-p-rp-mo-ba4-br100,Fatchur Rohman,Local Guide · 234 reviews · 205 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Nice for hanging out,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXbLfdI36OvUfMjzJTqvg1OnUmpLQC1pwJF6DO7yQmzGA=w54-h54-p-rp-mo-ba4-br100,Abdurrahman Muzammil,Local Guide · 6 reviews · 518 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,IASS studies,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Like,Translated by Google,・,See original (Malay)
https://lh3.googleusercontent.com/a-/ALV-UjXNfsQnILnvcXH8fHuIMLUPqXoS2VJpsajcxHNah-dxyNs=w54-h54-p-rp-mo-ba3-br100,Mega Hunter,Local Guide · 27 reviews · 3 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Good. Lots of selfie spots,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocKsKzaMecP8SNYMvROH7q4m7YIOOdEuvu7GtOdvTpHp=w54-h54-p-rp-mo-ba3-br100,Siswadi Adie,Local Guide · 39 reviews · 86 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,Not bad for comforting the heart,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocI13qsaY3r_mwjALxbSCQX7eykuUfGWW5YjhO5OBqk=w54-h54-p-rp-mo-ba4-br100,Nova Dina,Local Guide · 148 reviews · 113 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Cool place to relax,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjX6oksSjl21XkoADAEYvJur0KUBebvuMBPh-f3mcQ0QKT71=w54-h54-p-rp-mo-ba3-br100,Pandutya Mahardika,Local Guide · 56 reviews · 49 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,5 years ago,beautiful clean and many visitors,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Malay)
https://lh3.googleusercontent.com/a-/ALV-UjVp9dd9xswGT8y2-FuW8asZpWcZBYt5qqebIsjWPYul0LY=w54-h54-p-rp-mo-br100,Rya Kendy,1 review · 13 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocJefvwOl97E_BJZjnUEbhEqBN8lRpnxUV3j9FndjV1x=w54-h54-p-rp-mo-br100,Putra Fahmi,2 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Very beautiful at night,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocLunxFGulRpr-2Menq2fx9kJamXZcASUQKIukFY6-dW=w54-h54-p-rp-mo-ba3-br100,Nindi Azalia,Local Guide · 45 reviews · 19 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,It's hot. Luckily there are lots of places to sit,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjUVPlUxTESbZNZ2LikCmWbbfLlQMmLbIfGQNI4zUSNUeH8=w54-h54-p-rp-mo-br100,M. Syarif Al Hasani,13 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,A place to remember the heroic struggle of Arek Suroboyo,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocK9TLMrma-EHv8DmJke7B7q1mrb9Xo_uRUoHh4vSr94=w54-h54-p-rp-mo-br100,Soleh surabaya,1 review,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,6 years ago,The park is nice,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjWD2ZVg-d_Ejir0QT0mXc7i3BuVPwCimxjxR368qCH19O0J=w54-h54-p-rp-mo-ba4-br100,Rohimah Alifia,Local Guide · 2 reviews · 273 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,,,,,,,,
https://lh3.googleusercontent.com/a-/ALV-UjUZPZvvSoaSoFkAuUW3IepqRdBEIzdXIEA5_XNKl8wtUpU=w54-h54-p-rp-mo-ba3-br100,pxxle bae,Local Guide · 24 reviews · 23 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,It's good at night,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocJ4Rel71cvk_AFuyz5QijYhVqPh_ok8Sz0L9ddK9jjM=w54-h54-p-rp-mo-ba3-br100,Ema Nadia,Local Guide · 60 reviews · 1 photo,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,The night view is more beautiful,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocL90LZoGgQZX3os2fTEThsEvNF3zkOhmilEYExsoPzT=w54-h54-p-rp-mo-ba3-br100,Nurul Fitri Aprilliyana,Local Guide · 15 reviews · 19 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,The place is not well maintained😥 …,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVo85L8ZCV4zJISto6x5fS0I-xGG8P-qEErLaLusE5e0A=w54-h54-p-rp-mo-ba4-br100,Kasiyan Soepiyono Ayah Rasya Kayla,Local Guide · 67 reviews · 86 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Reminiscent of the Surabaya fighters,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVtPimp1di0jTo3jrgHUgnyeml5lXs1lIajjOaqtll4pnY=w54-h54-p-rp-mo-ba5-br100,Yud Dyon,"Local Guide · 197 reviews · 1,218 photos",https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,It's cool when it's busy on weekends,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVkdqLtlGCQTzXahQilH3x0Oqmtrm5NLtKBeIX1zMHhQw=w54-h54-p-rp-mo-ba3-br100,Tahu Boncrex,Local Guide · 59 reviews · 1 photo,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Comfortable and great for posing,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjUk9MbTVhRcvZgwMKd8gQMi9aQ-NjKz5lVGMfnKq51kEH2L=w54-h54-p-rp-mo-ba4-br100,Arif Nur Rahman,Local Guide · 139 reviews · 83 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,In front of JMP. And free wifi loh,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocInAvg4vI4ab2xp7tMMohGQnHN1DjBrAzA_qYL3j1kv=w54-h54-p-rp-mo-br100,samsul muarif,4 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,Beautiful and delicious for relaxing,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjWJrFUrWXLkNLKj4yycZ_A2Vrswki-HNK-yiaTj_GioVA=w54-h54-p-rp-mo-br100,Ayub Catur Yanuar,4 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,3 years ago,Because it is an icon of the city of Surabaya,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocJQ2p6k5TdDYWt9Fs_okf3xp1YWEa0op4pbTI5U1-gH=w54-h54-p-rp-mo-ba4-br100,Endang Harningsih,Local Guide · 93 reviews · 170 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,,,,,,,,
https://lh3.googleusercontent.com/a/ACg8ocIEVNHIcHDwAPJjz0B68Q0WWX4ds2Qb_x70cg8lgee8=w54-h54-p-rp-mo-br100,Vicentius Bala,5 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,3 years ago,very okay,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocJuni-jUAWKbg4mG7QCCk4LAbyCL-Hk-xlLK4kOvms3=w54-h54-p-rp-mo-br100,Mohammad Shocheih,180 reviews · 17 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,The park is nice,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjXs09AboFeba8IltaRsUO8NajNf_N9id4_86VUXAvyUkQ=w54-h54-p-rp-mo-ba3-br100,Iva Afyanti,Local Guide · 59 reviews · 9 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,Not bad for an evening walk,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a/ACg8ocLmJqCOeoY6lQPAGbjP4qGB3x605q_FI3jPo46BMR4N=w54-h54-p-rp-mo-br100,Ely 2345,1 review · 2 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,7 years ago,A place to release the boss's fatigue...,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Share,Like,Translated by Google,・,See original (Malay)
https://lh3.googleusercontent.com/a/ACg8ocJopGDEQreWocdtBW3TesTvosyFCfPQMXTIunLwVLOO=w54-h54-p-rp-mo-br100,Hani Annur,9 reviews,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,3 years ago,Nice place,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVpC5JS2rXwXLIk4nP3IGbt76vXPIa18gwImT580QaYMjiq=w54-h54-p-rp-mo-ba4-br100,Karindra Nurkhayati,Local Guide · 184 reviews · 24 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,4 years ago,Lots of fun,https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,,Share,Translated by Google,・,See original (Indonesian)
https://lh3.googleusercontent.com/a-/ALV-UjVFNbFmUei33B0nNwVf8cwfkicQjISyW-poRXpk7kZ3Rm0=w54-h54-p-rp-mo-br100,hongpey honk_039,10 reviews · 2 photos,https://www.gstatic.com/images/icons/material/system_gm/2x/more_vert_black_18dp.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_14.png,https://maps.gstatic.com/consumer/images/icons/2x/ic_star_rate_empty_14.png,4 years ago,"It's a bit unsatisfying, bro",https://www.gstatic.com/images/icons/material/system_gm/2x/thumb_up_gm_grey_18dp.png,https://www.gstatic.com/images/icons/material/system_gm/2x/share_gm_grey_18dp.png,Like,Share,Translated by Google,・,See original (Indonesian)
